ID,Prob1
139926, 0.11
139927, 0.24
139928, 0.52
139929, 0.63
139930, 0.47
139931, 0.04
139932, 0.55
139933, 0.29
139934, 0.04
139935, 0.65
139936, 0.35
139937, 0.16
139938, 0.86
139939, 0.88
139940, 0.34
139941, 0.19
139942, 0.25
139943, 0.53
139944, 0.23
139945, 0.52
139946, 0.25
139947, 0.96
139948, 0.22
139949, 0.07
139950, 0.19
139951, 0.05
139952, 0.42
139953, 0.34
139954, 0.24
139955, 0.51
139956, 0.33
139957, 0.88
139958, 0.26
139959, 0.30
139960, 0.77
139961, 0.27
139962, 1.00
139963, 0.21
139964, 0.11
139965, 0.15
139966, 0.76
139967, 0.19
139968, 0.35
139969, 0.04
139970, 0.54
139971, 0.05
139972, 0.67
139973, 0.45
139974, 0.74
139975, 0.28
139976, 0.05
139977, 0.50
139978, 0.23
139979, 0.16
139980, 0.55
139981, 0.28
139982, 0.44
139983, 0.09
139984, 0.16
139985, 0.81
139986, 0.21
139987, 0.95
139988, 0.28
139989, 0.24
139990, 0.98
139991, 0.04
139992, 0.52
139993, 0.56
139994, 0.16
139995, 0.33
139996, 0.12
139997, 0.04
139998, 0.35
139999, 0.01
140000, 0.03
140001, 0.33
140002, 0.93
140003, 0.19
140004, 0.04
140005, 0.33
140006, 0.02
140007, 0.81
140008, 0.28
140009, 0.47
140010, 0.05
140011, 0.59
140012, 0.30
140013, 0.01
140014, 0.50
140015, 0.26
140016, 0.30
140017, 0.35
140018, 0.63
140019, 0.04
140020, 0.05
140021, 0.24
140022, 0.49
140023, 0.33
140024, 0.29
140025, 0.17
140026, 0.04
140027, 0.18
140028, 0.19
140029, 0.03
140030, 0.25
140031, 0.22
140032, 0.50
140033, 0.00
140034, 0.30
140035, 0.46
140036, 0.19
140037, 0.89
140038, 0.32
140039, 0.32
140040, 0.30
140041, 0.19
140042, 0.12
140043, 0.27
140044, 0.05
140045, 0.30
140046, 0.89
140047, 0.29
140048, 0.37
140049, 0.26
140050, 0.19
140051, 0.57
140052, 0.54
140053, 0.40
140054, 0.19
140055, 0.20
140056, 0.29
140057, 0.38
140058, 0.44
140059, 0.60
140060, 0.21
140061, 0.30
140062, 0.15
140063, 0.14
140064, 0.19
140065, 0.21
140066, 0.12
140067, 0.52
140068, 0.19
140069, 0.22
140070, 0.97
140071, 0.31
140072, 0.55
140073, 0.47
140074, 0.35
140075, 0.05
140076, 0.86
140077, 0.27
140078, 0.15
140079, 0.28
140080, 0.34
140081, 0.46
140082, 0.01
140083, 0.17
140084, 0.03
140085, 0.77
140086, 0.82
140087, 0.48
140088, 0.43
140089, 0.33
140090, 0.30
140091, 0.74
140092, 0.22
140093, 0.28
140094, 0.20
140095, 0.04
140096, 0.61
140097, 0.27
140098, 0.34
140099, 0.33
140100, 0.24
140101, 0.12
140102, 0.04
140103, 0.86
140104, 0.21
140105, 0.53
140106, 0.64
140107, 0.43
140108, 0.15
140109, 0.35
140110, 0.04
140111, 0.28
140112, 0.74
140113, 0.24
140114, 0.11
140115, 0.43
140116, 0.43
140117, 0.86
140118, 0.17
140119, 0.19
140120, 0.43
140121, 0.95
140122, 0.45
140123, 0.27
140124, 0.18
140125, 0.21
140126, 0.49
140127, 0.21
140128, 0.61
140129, 0.26
140130, 0.46
140131, 0.04
140132, 0.67
140133, 0.97
140134, 0.01
140135, 0.25
140136, 0.33
140137, 0.19
140138, 0.28
140139, 0.34
140140, 0.47
140141, 0.56
140142, 0.34
140143, 0.36
140144, 0.37
140145, 0.24
140146, 0.91
140147, 0.03
140148, 0.73
140149, 0.17
140150, 0.57
140151, 0.11
140152, 0.33
140153, 0.71
140154, 0.68
140155, 0.21
140156, 0.04
140157, 0.01
140158, 0.03
140159, 0.05
140160, 0.02
140161, 0.05
140162, 0.47
140163, 0.21
140164, 0.75
140165, 0.30
140166, 0.26
140167, 0.01
140168, 0.14
140169, 0.24
140170, 0.36
140171, 0.34
140172, 0.20
140173, 0.34
140174, 0.24
140175, 0.64
140176, 0.34
140177, 0.00
140178, 0.24
140179, 0.04
140180, 0.19
140181, 0.76
140182, 0.21
140183, 0.16
140184, 0.46
140185, 0.25
140186, 0.24
140187, 0.54
140188, 0.48
140189, 0.46
140190, 0.46
140191, 0.19
140192, 0.86
140193, 0.31
140194, 0.24
140195, 0.86
140196, 0.25
140197, 0.47
140198, 0.77
140199, 0.42
140200, 0.04
140201, 0.01
140202, 0.39
140203, 0.89
140204, 0.48
140205, 0.85
140206, 0.37
140207, 0.71
140208, 0.18
140209, 0.03
140210, 0.97
140211, 0.30
140212, 0.35
140213, 0.18
140214, 0.19
140215, 0.30
140216, 0.40
140217, 0.32
140218, 0.27
140219, 0.50
140220, 0.27
140221, 0.02
140222, 0.01
140223, 0.29
140224, 0.33
140225, 0.17
140226, 0.43
140227, 0.07
140228, 0.05
140229, 0.38
140230, 0.53
140231, 0.12
140232, 0.34
140233, 0.33
140234, 0.99
140235, 0.20
140236, 0.24
140237, 0.19
140238, 0.36
140239, 0.04
140240, 0.23
140241, 0.57
140242, 0.52
140243, 0.08
140244, 0.41
140245, 0.02
140246, 0.31
140247, 0.46
140248, 0.65
140249, 0.11
140250, 0.77
140251, 0.05
140252, 0.19
140253, 0.57
140254, 0.27
140255, 0.15
140256, 0.40
140257, 0.28
140258, 0.29
140259, 0.24
140260, 0.77
140261, 0.15
140262, 0.56
140263, 0.33
140264, 0.36
140265, 0.32
140266, 0.25
140267, 0.40
140268, 0.16
140269, 0.85
140270, 0.21
140271, 0.22
140272, 0.03
140273, 0.81
140274, 0.21
140275, 0.01
140276, 0.05
140277, 0.40
140278, 0.02
140279, 0.35
140280, 0.31
140281, 0.01
140282, 0.43
140283, 0.86
140284, 0.56
140285, 0.30
140286, 0.42
140287, 0.04
140288, 0.24
140289, 0.59
140290, 0.26
140291, 0.62
140292, 0.33
140293, 0.35
140294, 0.05
140295, 0.82
140296, 0.54
140297, 0.16
140298, 0.48
140299, 0.68
140300, 0.42
140301, 0.01
140302, 0.43
140303, 0.83
140304, 0.29
140305, 0.17
140306, 0.23
140307, 0.23
140308, 0.77
140309, 0.69
140310, 0.34
140311, 0.63
140312, 0.25
140313, 0.61
140314, 0.04
140315, 0.18
140316, 0.03
140317, 0.28
140318, 0.97
140319, 0.23
140320, 0.33
140321, 0.38
140322, 0.17
140323, 0.44
140324, 0.30
140325, 0.32
140326, 0.30
140327, 0.16
140328, 0.46
140329, 0.61
140330, 0.30
140331, 0.62
140332, 0.25
140333, 0.40
140334, 0.20
140335, 0.25
140336, 0.25
140337, 0.19
140338, 0.18
140339, 0.16
140340, 0.18
140341, 0.43
140342, 0.42
140343, 0.79
140344, 0.36
140345, 0.24
140346, 0.25
140347, 0.05
140348, 0.51
140349, 0.35
140350, 0.19
140351, 0.24
140352, 0.28
140353, 0.05
140354, 0.79
140355, 0.36
140356, 0.20
140357, 0.21
140358, 0.04
140359, 0.19
140360, 0.33
140361, 0.54
140362, 0.15
140363, 0.25
140364, 0.68
140365, 0.15
140366, 0.25
140367, 0.61
140368, 0.24
140369, 0.59
140370, 0.33
140371, 0.37
140372, 0.32
140373, 0.71
140374, 0.50
140375, 0.24
140376, 0.74
140377, 0.25
140378, 0.18
140379, 0.03
140380, 0.98
140381, 0.24
140382, 0.96
140383, 0.28
140384, 0.90
140385, 0.17
140386, 0.24
140387, 0.32
140388, 0.19
140389, 0.05
140390, 0.19
140391, 0.55
140392, 0.26
140393, 0.19
140394, 0.26
140395, 0.40
140396, 0.02
140397, 0.22
140398, 0.77
140399, 0.35
140400, 0.34
140401, 0.22
140402, 0.96
140403, 0.41
140404, 0.41
140405, 0.12
140406, 0.21
140407, 0.75
140408, 0.11
140409, 0.30
140410, 0.02
140411, 0.34
140412, 0.24
140413, 0.35
140414, 0.14
140415, 0.20
140416, 0.16
140417, 0.23
140418, 0.75
140419, 0.21
140420, 0.14
140421, 0.26
140422, 0.03
140423, 0.52
140424, 0.46
140425, 0.34
140426, 0.01
140427, 0.25
140428, 0.01
140429, 0.54
140430, 0.03
140431, 0.10
140432, 0.95
140433, 0.17
140434, 0.29
140435, 0.30
140436, 0.43
140437, 0.24
140438, 0.17
140439, 0.42
140440, 0.05
140441, 0.44
140442, 0.22
140443, 0.30
140444, 0.25
140445, 0.32
140446, 0.22
140447, 0.11
140448, 0.96
140449, 0.74
140450, 0.31
140451, 0.24
140452, 0.32
140453, 0.28
140454, 0.35
140455, 0.26
140456, 0.21
140457, 0.32
140458, 0.30
140459, 0.26
140460, 0.29
140461, 0.40
140462, 0.48
140463, 0.47
140464, 0.26
140465, 0.25
140466, 0.21
140467, 0.04
140468, 0.25
140469, 0.96
140470, 0.28
140471, 0.82
140472, 0.71
140473, 0.24
140474, 0.24
140475, 0.35
140476, 0.12
140477, 0.31
140478, 0.60
140479, 0.24
140480, 0.22
140481, 0.33
140482, 0.57
140483, 0.43
140484, 0.20
140485, 0.62
140486, 0.23
140487, 0.60
140488, 0.18
140489, 0.37
140490, 0.46
140491, 0.39
140492, 0.15
140493, 0.56
140494, 0.95
140495, 0.30
140496, 0.41
140497, 0.33
140498, 0.32
140499, 0.19
140500, 0.36
140501, 0.81
140502, 0.64
140503, 0.15
140504, 0.03
140505, 0.29
140506, 0.05
140507, 0.54
140508, 0.19
140509, 0.75
140510, 0.28
140511, 0.23
140512, 0.32
140513, 0.36
140514, 0.99
140515, 0.25
140516, 0.24
140517, 0.45
140518, 0.15
140519, 0.98
140520, 0.71
140521, 0.07
140522, 0.11
140523, 0.22
140524, 0.26
140525, 0.87
140526, 0.62
140527, 0.41
140528, 0.20
140529, 0.33
140530, 0.17
140531, 0.26
140532, 0.03
140533, 0.18
140534, 0.95
140535, 0.79
140536, 0.26
140537, 0.54
140538, 0.57
140539, 0.33
140540, 0.14
140541, 0.14
140542, 0.33
140543, 0.71
140544, 0.88
140545, 0.45
140546, 0.93
140547, 0.74
140548, 0.06
140549, 0.33
140550, 0.45
140551, 0.24
140552, 0.43
140553, 0.47
140554, 0.35
140555, 0.36
140556, 0.66
140557, 0.67
140558, 0.21
140559, 0.70
140560, 0.23
140561, 0.35
140562, 0.24
140563, 0.74
140564, 0.91
140565, 0.38
140566, 0.28
140567, 0.04
140568, 0.44
140569, 0.38
140570, 0.21
140571, 0.55
140572, 0.71
140573, 0.34
140574, 0.85
140575, 0.14
140576, 0.17
140577, 0.32
140578, 0.01
140579, 0.03
140580, 0.31
140581, 0.61
140582, 0.19
140583, 0.34
140584, 0.02
140585, 0.36
140586, 0.31
140587, 0.23
140588, 0.24
140589, 0.46
140590, 0.32
140591, 0.16
140592, 0.05
140593, 0.33
140594, 0.57
140595, 0.40
140596, 0.44
140597, 0.11
140598, 0.32
140599, 0.19
140600, 0.46
140601, 0.25
140602, 0.19
140603, 0.75
140604, 0.36
140605, 0.82
140606, 0.16
140607, 0.35
140608, 0.55
140609, 0.04
140610, 0.28
140611, 0.61
140612, 0.25
140613, 0.26
140614, 0.33
140615, 0.72
140616, 0.01
140617, 0.37
140618, 0.13
140619, 0.18
140620, 0.30
140621, 0.03
140622, 0.05
140623, 0.03
140624, 0.18
140625, 0.26
140626, 0.05
140627, 0.14
140628, 0.52
140629, 0.22
140630, 0.33
140631, 0.19
140632, 0.35
140633, 0.14
140634, 0.21
140635, 0.96
140636, 0.95
140637, 0.63
140638, 0.04
140639, 0.31
140640, 0.30
140641, 0.46
140642, 0.36
140643, 0.16
140644, 0.15
140645, 0.21
140646, 0.08
140647, 0.95
140648, 0.33
140649, 0.67
140650, 0.57
140651, 0.40
140652, 0.25
140653, 0.08
140654, 0.46
140655, 0.30
140656, 0.15
140657, 0.14
140658, 0.04
140659, 0.12
140660, 0.26
140661, 0.19
140662, 0.95
140663, 0.37
140664, 0.61
140665, 0.08
140666, 0.05
140667, 0.05
140668, 0.24
140669, 0.01
140670, 0.10
140671, 0.54
140672, 0.35
140673, 0.05
140674, 0.29
140675, 0.29
140676, 0.61
140677, 0.15
140678, 0.03
140679, 0.31
140680, 0.30
140681, 0.12
140682, 0.10
140683, 0.66
140684, 0.99
140685, 0.12
140686, 0.20
140687, 0.88
140688, 0.21
140689, 0.62
140690, 0.19
140691, 0.41
140692, 0.05
140693, 0.44
140694, 0.43
140695, 0.05
140696, 0.52
140697, 0.15
140698, 0.31
140699, 0.16
140700, 0.20
140701, 0.32
140702, 0.18
140703, 0.70
140704, 0.27
140705, 0.44
140706, 0.23
140707, 0.19
140708, 0.19
140709, 0.46
140710, 0.29
140711, 0.60
140712, 0.25
140713, 0.35
140714, 0.15
140715, 0.14
140716, 0.08
140717, 0.41
140718, 0.25
140719, 0.20
140720, 0.03
140721, 0.05
140722, 0.42
140723, 0.12
140724, 0.65
140725, 0.54
140726, 0.38
140727, 0.44
140728, 0.22
140729, 0.09
140730, 0.20
140731, 0.52
140732, 0.66
140733, 0.27
140734, 0.71
140735, 0.32
140736, 0.38
140737, 0.28
140738, 0.47
140739, 0.25
140740, 0.30
140741, 0.36
140742, 0.16
140743, 0.19
140744, 0.66
140745, 0.88
140746, 0.33
140747, 0.30
140748, 0.75
140749, 0.74
140750, 0.71
140751, 0.21
140752, 0.24
140753, 0.10
140754, 0.17
140755, 0.34
140756, 0.44
140757, 0.28
140758, 0.51
140759, 0.34
140760, 0.35
140761, 0.27
140762, 0.23
140763, 0.29
140764, 0.66
140765, 0.01
140766, 0.56
140767, 0.42
140768, 0.46
140769, 0.28
140770, 0.30
140771, 0.25
140772, 0.36
140773, 0.28
140774, 0.08
140775, 0.28
140776, 0.25
140777, 0.05
140778, 0.23
140779, 0.05
140780, 0.65
140781, 0.78
140782, 0.20
140783, 0.32
140784, 0.30
140785, 0.15
140786, 0.21
140787, 0.50
140788, 0.23
140789, 0.28
140790, 0.56
140791, 0.41
140792, 0.34
140793, 0.34
140794, 0.21
140795, 0.21
140796, 0.04
140797, 0.33
140798, 0.38
140799, 0.24
140800, 0.16
140801, 0.24
140802, 0.52
140803, 0.88
140804, 0.28
140805, 0.36
140806, 0.20
140807, 0.34
140808, 0.29
140809, 0.52
140810, 0.66
140811, 0.92
140812, 0.27
140813, 0.03
140814, 0.50
140815, 0.43
140816, 0.46
140817, 0.32
140818, 0.12
140819, 0.77
140820, 0.03
140821, 0.35
140822, 0.24
140823, 0.35
140824, 0.72
140825, 0.36
140826, 0.40
140827, 0.26
140828, 0.37
140829, 0.25
140830, 0.49
140831, 0.20
140832, 0.25
140833, 0.84
140834, 0.42
140835, 0.56
140836, 0.65
140837, 0.01
140838, 0.19
140839, 0.33
140840, 0.16
140841, 0.39
140842, 0.02
140843, 0.19
140844, 0.21
140845, 0.33
140846, 0.26
140847, 0.43
140848, 0.16
140849, 0.43
140850, 0.29
140851, 0.25
140852, 0.29
140853, 0.43
140854, 0.54
140855, 0.42
140856, 0.81
140857, 0.56
140858, 0.80
140859, 0.30
140860, 0.31
140861, 0.24
140862, 0.34
140863, 0.04
140864, 0.19
140865, 0.43
140866, 0.40
140867, 0.97
140868, 0.55
140869, 0.21
140870, 0.02
140871, 0.25
140872, 0.28
140873, 0.67
140874, 0.65
140875, 0.50
140876, 0.02
140877, 0.04
140878, 0.21
140879, 0.49
140880, 0.04
140881, 0.99
140882, 0.62
140883, 0.51
140884, 0.43
140885, 0.03
140886, 0.04
140887, 0.39
140888, 0.43
140889, 0.26
140890, 0.25
140891, 0.22
140892, 0.33
140893, 0.75
140894, 0.98
140895, 0.23
140896, 0.21
140897, 0.69
140898, 0.97
140899, 0.12
140900, 0.23
140901, 0.50
140902, 0.96
140903, 0.75
140904, 0.42
140905, 0.15
140906, 0.26
140907, 0.19
140908, 0.09
140909, 0.17
140910, 0.03
140911, 0.30
140912, 0.36
140913, 0.63
140914, 0.54
140915, 0.29
140916, 0.57
140917, 0.30
140918, 0.35
140919, 0.25
140920, 0.26
140921, 0.25
140922, 0.21
140923, 0.14
140924, 0.69
140925, 0.25
140926, 0.37
140927, 0.35
140928, 0.16
140929, 0.36
140930, 0.45
140931, 0.40
140932, 0.76
140933, 0.22
140934, 0.10
140935, 0.30
140936, 0.33
140937, 0.96
140938, 0.27
140939, 0.17
140940, 0.77
140941, 0.11
140942, 0.08
140943, 0.19
140944, 0.50
140945, 0.25
140946, 0.08
140947, 0.57
140948, 0.05
140949, 0.46
140950, 0.37
140951, 0.21
140952, 0.30
140953, 0.03
140954, 0.46
140955, 0.28
140956, 0.17
140957, 0.95
140958, 0.25
140959, 0.31
140960, 0.20
140961, 0.05
140962, 0.38
140963, 0.56
140964, 0.18
140965, 0.09
140966, 0.43
140967, 0.55
140968, 0.17
140969, 0.65
140970, 0.75
140971, 0.05
140972, 0.28
140973, 0.39
140974, 0.03
140975, 0.80
140976, 0.53
140977, 0.83
140978, 0.23
140979, 0.24
140980, 0.26
140981, 0.64
140982, 0.18
140983, 0.24
140984, 0.36
140985, 0.35
140986, 0.10
140987, 0.15
140988, 0.05
140989, 0.71
140990, 0.36
140991, 0.18
140992, 0.32
140993, 0.74
140994, 0.71
140995, 0.03
140996, 0.15
140997, 0.20
140998, 0.23
140999, 0.28
141000, 0.43
141001, 0.43
141002, 0.10
141003, 0.45
141004, 0.27
141005, 0.18
141006, 0.11
141007, 0.96
141008, 0.44
141009, 0.65
141010, 0.17
141011, 0.04
141012, 0.94
141013, 0.75
141014, 0.15
141015, 0.72
141016, 0.61
141017, 0.35
141018, 0.21
141019, 0.51
141020, 0.24
141021, 0.15
141022, 0.19
141023, 0.16
141024, 0.03
141025, 0.51
141026, 0.11
141027, 0.16
141028, 0.31
141029, 0.02
141030, 0.34
141031, 0.32
141032, 0.12
141033, 0.18
141034, 0.33
141035, 0.04
141036, 0.12
141037, 0.76
141038, 0.38
141039, 0.25
141040, 0.37
141041, 0.72
141042, 0.56
141043, 0.67
141044, 0.12
141045, 0.40
141046, 0.33
141047, 0.25
141048, 0.01
141049, 0.36
141050, 0.35
141051, 0.28
141052, 0.85
141053, 0.17
141054, 0.53
141055, 0.79
141056, 0.09
141057, 0.28
141058, 0.24
141059, 0.27
141060, 0.24
141061, 0.34
141062, 0.34
141063, 0.24
141064, 0.62
141065, 0.54
141066, 0.02
141067, 0.65
141068, 0.35
141069, 0.69
141070, 0.06
141071, 0.60
141072, 0.37
141073, 0.17
141074, 0.19
141075, 0.05
141076, 0.18
141077, 0.20
141078, 0.30
141079, 0.31
141080, 0.17
141081, 0.86
141082, 0.19
141083, 0.19
141084, 0.24
141085, 0.33
141086, 0.76
141087, 0.29
141088, 0.55
141089, 0.04
141090, 0.16
141091, 0.19
141092, 0.22
141093, 0.53
141094, 0.45
141095, 0.19
141096, 0.65
141097, 0.21
141098, 0.81
141099, 0.53
141100, 0.33
141101, 0.54
141102, 0.46
141103, 0.15
141104, 0.19
141105, 0.01
141106, 0.12
141107, 0.02
141108, 0.53
141109, 0.33
141110, 0.25
141111, 0.23
141112, 0.02
141113, 0.25
141114, 0.82
141115, 0.50
141116, 0.24
141117, 0.21
141118, 0.17
141119, 0.10
141120, 0.45
141121, 0.50
141122, 0.70
141123, 0.53
141124, 0.44
141125, 0.01
141126, 0.28
141127, 0.72
141128, 0.47
141129, 0.12
141130, 0.34
141131, 0.28
141132, 0.21
141133, 0.20
141134, 0.08
141135, 0.71
141136, 0.58
141137, 0.95
141138, 0.35
141139, 0.16
141140, 0.76
141141, 0.26
141142, 0.44
141143, 0.43
141144, 0.05
141145, 0.42
141146, 0.19
141147, 0.35
141148, 0.15
141149, 0.04
141150, 0.37
141151, 0.91
141152, 0.15
141153, 0.25
141154, 0.85
141155, 0.32
141156, 0.34
141157, 0.40
141158, 0.30
141159, 0.58
141160, 0.08
141161, 0.37
141162, 0.75
141163, 0.30
141164, 0.41
141165, 0.46
141166, 0.24
141167, 0.71
141168, 0.28
141169, 0.68
141170, 0.27
141171, 0.72
141172, 0.03
141173, 0.33
141174, 0.03
141175, 0.28
141176, 0.21
141177, 0.52
141178, 0.19
141179, 0.03
141180, 0.36
141181, 0.23
141182, 0.44
141183, 0.25
141184, 0.57
141185, 0.12
141186, 0.17
141187, 0.28
141188, 0.25
141189, 0.95
141190, 0.47
141191, 0.12
141192, 0.17
141193, 0.34
141194, 0.34
141195, 0.28
141196, 0.12
141197, 0.51
141198, 0.19
141199, 0.02
141200, 0.33
141201, 0.22
141202, 0.42
141203, 0.48
141204, 0.42
141205, 0.74
141206, 0.27
141207, 0.19
141208, 0.95
141209, 0.33
141210, 0.17
141211, 0.03
141212, 0.96
141213, 0.30
141214, 0.38
141215, 0.07
141216, 0.40
141217, 0.32
141218, 0.54
141219, 0.85
141220, 0.42
141221, 0.20
141222, 0.85
141223, 0.08
141224, 0.40
141225, 0.33
141226, 0.36
141227, 0.27
141228, 0.37
141229, 0.21
141230, 0.96
141231, 0.03
141232, 0.26
141233, 0.40
141234, 0.25
141235, 0.30
141236, 0.58
141237, 0.04
141238, 0.14
141239, 0.25
141240, 0.25
141241, 0.32
141242, 0.05
141243, 0.75
141244, 0.25
141245, 0.88
141246, 0.42
141247, 0.80
141248, 0.28
141249, 0.19
141250, 0.22
141251, 0.23
141252, 0.33
141253, 0.55
141254, 0.03
141255, 0.17
141256, 0.19
141257, 0.15
141258, 0.08
141259, 0.08
141260, 0.01
141261, 0.36
141262, 0.05
141263, 0.19
141264, 0.75
141265, 0.36
141266, 0.24
141267, 0.35
141268, 0.34
141269, 0.15
141270, 0.23
141271, 0.18
141272, 0.40
141273, 0.29
141274, 0.34
141275, 0.34
141276, 0.20
141277, 0.24
141278, 0.30
141279, 0.05
141280, 0.54
141281, 0.19
141282, 0.05
141283, 0.24
141284, 0.34
141285, 0.34
141286, 0.21
141287, 0.95
141288, 0.74
141289, 0.32
141290, 0.27
141291, 0.24
141292, 0.86
141293, 0.28
141294, 0.16
141295, 0.97
141296, 0.25
141297, 0.41
141298, 0.82
141299, 0.19
141300, 0.59
141301, 0.14
141302, 0.19
141303, 0.25
141304, 0.15
141305, 0.86
141306, 0.04
141307, 0.01
141308, 0.57
141309, 0.15
141310, 0.30
141311, 0.08
141312, 0.14
141313, 0.46
141314, 0.52
141315, 0.44
141316, 0.46
141317, 0.13
141318, 0.33
141319, 0.72
141320, 0.54
141321, 0.03
141322, 0.09
141323, 0.46
141324, 0.19
141325, 0.38
141326, 0.19
141327, 0.85
141328, 0.18
141329, 0.59
141330, 0.25
141331, 0.19
141332, 0.27
141333, 0.04
141334, 0.19
141335, 0.37
141336, 0.05
141337, 0.24
141338, 0.33
141339, 0.04
141340, 0.19
141341, 0.45
141342, 0.13
141343, 0.16
141344, 0.33
141345, 0.86
141346, 0.33
141347, 0.28
141348, 0.12
141349, 0.17
141350, 0.58
141351, 0.62
141352, 0.40
141353, 0.24
141354, 0.26
141355, 0.56
141356, 0.04
141357, 0.19
141358, 0.24
141359, 0.21
141360, 0.28
141361, 0.26
141362, 0.53
141363, 0.17
141364, 0.01
141365, 0.58
141366, 0.04
141367, 0.54
141368, 0.46
141369, 0.35
141370, 0.29
141371, 0.44
141372, 0.25
141373, 0.02
141374, 0.18
141375, 0.12
141376, 0.43
141377, 0.26
141378, 0.01
141379, 0.50
141380, 0.31
141381, 0.35
141382, 0.37
141383, 0.43
141384, 0.24
141385, 0.68
141386, 0.25
141387, 0.86
141388, 0.42
141389, 0.93
141390, 0.25
141391, 0.34
141392, 0.73
141393, 0.39
141394, 0.05
141395, 0.05
141396, 0.29
141397, 0.21
141398, 0.09
141399, 0.21
141400, 0.19
141401, 0.23
141402, 0.71
141403, 0.03
141404, 0.20
141405, 0.77
141406, 0.34
141407, 0.39
141408, 0.36
141409, 0.23
141410, 0.28
141411, 0.23
141412, 0.24
141413, 0.21
141414, 0.35
141415, 0.30
141416, 0.14
141417, 0.55
141418, 0.56
141419, 0.34
141420, 0.19
141421, 0.24
141422, 0.15
141423, 0.54
141424, 0.46
141425, 0.19
141426, 0.03
141427, 0.40
141428, 0.29
141429, 0.68
141430, 0.88
141431, 0.01
141432, 0.36
141433, 0.01
141434, 0.38
141435, 0.15
141436, 0.22
141437, 0.53
141438, 0.11
141439, 0.40
141440, 0.01
141441, 0.33
141442, 0.03
141443, 0.46
141444, 0.19
141445, 0.41
141446, 0.01
141447, 0.47
141448, 0.27
141449, 0.22
141450, 0.04
141451, 0.40
141452, 0.76
141453, 0.03
141454, 0.15
141455, 0.75
141456, 0.92
141457, 0.21
141458, 0.40
141459, 0.27
141460, 0.29
141461, 0.05
141462, 0.16
141463, 0.24
141464, 0.15
141465, 0.52
141466, 0.21
141467, 0.04
141468, 0.17
141469, 0.36
141470, 0.35
141471, 0.03
141472, 0.12
141473, 0.43
141474, 0.27
141475, 0.03
141476, 0.30
141477, 0.97
141478, 0.26
141479, 0.21
141480, 0.09
141481, 0.54
141482, 0.19
141483, 0.25
141484, 0.19
141485, 0.81
141486, 0.33
141487, 0.19
141488, 0.21
141489, 0.17
141490, 0.09
141491, 0.97
141492, 0.64
141493, 0.45
141494, 0.16
141495, 0.61
141496, 0.71
141497, 0.25
141498, 0.26
141499, 0.08
141500, 0.13
141501, 0.09
141502, 0.47
141503, 0.25
141504, 0.74
141505, 0.02
141506, 0.01
141507, 0.30
141508, 0.33
141509, 0.65
141510, 0.38
141511, 0.27
141512, 0.19
141513, 0.74
141514, 0.27
141515, 0.03
141516, 0.17
141517, 0.28
141518, 0.16
141519, 0.01
141520, 0.35
141521, 0.03
141522, 0.21
141523, 0.22
141524, 0.37
141525, 0.39
141526, 0.02
141527, 0.52
141528, 0.97
141529, 0.50
141530, 0.73
141531, 0.20
141532, 0.12
141533, 0.56
141534, 0.21
141535, 0.45
141536, 0.44
141537, 0.19
141538, 0.48
141539, 0.24
141540, 0.51
141541, 0.74
141542, 0.03
141543, 0.24
141544, 0.03
141545, 0.35
141546, 0.23
141547, 0.15
141548, 0.29
141549, 0.24
141550, 0.25
141551, 0.59
141552, 0.03
141553, 0.59
141554, 0.13
141555, 0.18
141556, 0.36
141557, 0.34
141558, 0.50
141559, 0.42
141560, 0.58
141561, 0.46
141562, 0.12
141563, 0.04
141564, 0.29
141565, 0.16
141566, 0.23
141567, 0.02
141568, 0.05
141569, 0.60
141570, 0.43
141571, 0.73
141572, 0.91
141573, 0.01
141574, 0.32
141575, 0.82
141576, 0.74
141577, 0.34
141578, 0.12
141579, 0.15
141580, 0.24
141581, 0.05
141582, 0.62
141583, 0.34
141584, 0.61
141585, 0.36
141586, 0.03
141587, 0.19
141588, 0.03
141589, 0.04
141590, 0.02
141591, 0.42
141592, 0.03
141593, 0.47
141594, 0.55
141595, 0.34
141596, 0.25
141597, 0.01
141598, 0.21
141599, 0.41
141600, 0.27
141601, 0.15
141602, 0.16
141603, 0.79
141604, 0.33
141605, 0.32
141606, 0.17
141607, 0.40
141608, 0.21
141609, 0.42
141610, 0.25
141611, 0.36
141612, 0.15
141613, 0.04
141614, 0.21
141615, 0.55
141616, 0.54
141617, 0.81
141618, 0.09
141619, 0.54
141620, 0.83
141621, 0.02
141622, 0.52
141623, 0.19
141624, 0.19
141625, 0.34
141626, 0.28
141627, 0.36
141628, 0.79
141629, 0.04
141630, 0.26
141631, 0.25
141632, 0.36
141633, 0.29
141634, 0.20
141635, 0.61
141636, 0.28
141637, 0.89
141638, 0.06
141639, 0.15
141640, 0.37
141641, 0.18
141642, 0.34
141643, 0.68
141644, 0.25
141645, 0.05
141646, 0.30
141647, 0.30
141648, 0.39
141649, 0.21
141650, 0.24
141651, 0.35
141652, 0.43
141653, 0.22
141654, 0.38
141655, 0.01
141656, 0.04
141657, 0.19
141658, 0.36
141659, 0.16
141660, 0.04
141661, 0.18
141662, 0.24
141663, 0.45
141664, 0.36
141665, 0.04
141666, 0.30
141667, 0.01
141668, 0.40
141669, 0.83
141670, 0.65
141671, 0.10
141672, 0.34
141673, 0.26
141674, 0.17
